email,lead_id,lead_captured_date,lead_type,contact_type,business_type
erick.melo@email.com.br,00Q4P000010NCFdUAO,2020-02-27 12:07:54,Indireto,Corretor,Imobiliária Pequena
gabrielly.almeida@email.com.br,00Q4P000010NCYBUA4,2020-02-27 14:55:45,Indireto,Corretor,Corretor Autônomo
leila.correia@email.com.br,00Q4P000010NKZsUAO,2020-03-03 14:04:26,Indireto,Corretor,Corretor Autônomo
thiago.gomes@email.com.br,00Q4P000010NKpvUAG,2020-03-03 15:48:08,Direto,Comprador,Cliente Direto
camila.ribeiro@email.com.br,00Q4P000010NKw8UAG,2020-03-03 16:39:08,Indireto,Corretor,Corretor Autônomo
kauã.pinto@email.com.br,00Q4P000010NL4RUAW,2020-03-03 17:43:11,Direto,Comprador,Cliente Direto
gabrielle.lima@email.com.br,00Q4P000010NMAgUAO,2020-03-04 1:16:22,Direto,Comprador,Cliente Direto
rafaela.pinto@email.com.br,00Q4P000010NML5UAO,2020-03-04 9:23:34,Indireto,Corretor,Corretor Autônomo
carolina.oliveira@email.com.br,00Q4P000010NO0AUAW,2020-03-04 21:32:04,Direto,Comprador,Cliente Direto
lara.barbosa@email.com.br,00Q4P000010NQv8UAG,2020-03-06 14:27:46,Direto,Comprador,Cliente Direto
nicole.almeida@email.com.br,00Q4P000010NSclUAG,2020-03-07 15:44:28,Direto,Comprador,Cliente Direto
lara.barros@email.com.br,00Q4P000010NTEzUAO,2020-03-08 17:17:49,Direto,Comprador,Cliente Direto
clara.fernandes@email.com.br,00Q4P000010NTLbUAO,2020-03-08 20:34:21,Direto,Comprador,Cliente Direto
rafael.souza@email.com.br,00Q4P000010NTbMUAW,2020-03-09 9:09:16,Direto,Comprador,Cliente Direto
clara.correia@email.com.br,00Q4P000010NTsjUAG,2020-03-09 10:50:38,Indireto,Corretor,Imobiliária Pequena
sophia.correia@email.com.br,00Q4P000010NTt3UAG,2020-03-09 10:54:21,Direto,Comprador,Cliente Direto
guilherme.pereira@email.com.br,00Q4P000010NUuYUAW,2020-03-09 16:38:25,Direto,Comprador,Cliente Direto
bianca.martins@email.com.br,00Q4P000010NWTZUA4,2020-03-09 22:34:18,Direto,Comprador,Cliente Direto
thiago.goncalves@email.com.br,00Q4P000010NXAYUA4,2020-03-10 10:12:52,Direto,Comprador,Cliente Direto
melissa.oliveira@email.com.br,00Q4P000010NbtJUAS,2020-03-12 13:54:49,Direto,Comprador,Cliente Direto
rodrigo.oliveira@email.com.br,00Q4P000010NdhyUAC,2020-03-13 13:34:46,Indireto,Corretor,Corretor Autônomo
carla.melo@email.com.br,00Q4P000010NeLGUA0,2020-03-13 19:47:16,Direto,Comprador,Cliente Direto
rafaela.santos@email.com.br,00Q4P000010NeuuUAC,2020-03-14 1:26:57,Direto,Comprador,Cliente Direto
joao.correia@email.com.br,00Q4P000010NfnVUAS,2020-03-15 15:45:55,Direto,Comprador,Cliente Direto
raissa.goncalves@email.com.br,00Q4P000010NfoEUAS,2020-03-15 16:15:55,Direto,Comprador,Cliente Direto
vitória.lima@email.com.br,00Q4P000010Ng5eUAC,2020-03-16 9:21:03,Direto,Comprador,Cliente Direto
josé.rocha@email.com.br,00Q4P000010NiEoUAK,2020-03-16 19:47:53,Direto,Comprador,Cliente Direto
vitor.silva@email.com.br,00Q4P000010NpmVUAS,2020-03-20 15:44:34,Indireto,Corretor,Imobiliária Pequena
sarah.carvalho@email.com.br,00Q4P000010Nr2UUAS,2020-03-21 23:44:56,Direto,Comprador,Cliente Direto
melissa.araujo@email.com.br,00Q4P000010Ny0ZUAS,2020-03-25 3:01:04,Direto,Comprador,Cliente Direto
miguel.melo@email.com.br,00Q4P000010NyFPUA0,2020-03-25 11:53:59,Direto,Comprador,Cliente Direto
nicolash.castro@email.com.br,00Q4P000010O0kVUAS,2020-03-25 21:40:18,Direto,Comprador,Cliente Direto
breno.rocha@email.com.br,00Q4P000010O3MvUAK,2020-03-27 14:58:53,Indireto,Corretor,Imobiliária Pequena
rafaela.goncalves@email.com.br,00Q4P000010O5hwUAC,2020-03-29 10:13:35,Direto,Comprador,Cliente Direto
rafael.alves@email.com.br,00Q4P000010O5iGUAS,2020-03-29 10:26:23,Direto,Comprador,Cliente Direto
luiz.silva@email.com.br,00Q4P000010O87CUAS,2020-03-30 18:39:10,Indireto,Corretor,Corretor Autônomo
mariana.dias@email.com.br,00Q4P000010O8RgUAK,2020-03-31 8:38:22,Direto,Comprador,Cliente Direto
matilde.cunha@email.com.br,00Q4P000010O9GtUAK,2020-03-31 17:47:43,Indireto,Corretor,Imobiliária Pequena
leonor.fernandes@email.com.br,00Q4P000010OB6jUAG,2020-04-02 6:50:49,Direto,Comprador,Cliente Direto
gabrielly.azevedo@email.com.br,00Q4P000010OBJeUAO,2020-04-02 11:27:11,Direto,Comprador,Cliente Direto
luana.barbosa@email.com.br,00Q4P000010OBMNUA4,2020-04-02 11:42:04,Direto,Comprador,Cliente Direto
rafaela.goncalves@email.com.br,00Q4P000010OPuOUAW,2020-04-05 18:53:00,Direto,Comprador,Cliente Direto
julia.barbosa@email.com.br,00Q4P000010OPyuUAG,2020-04-05 20:59:42,Direto,Comprador,Cliente Direto
sophia.almeida@email.com.br,00Q4P000010ORINUA4,2020-04-06 20:11:54,Direto,Comprador,Cliente Direto
isabelle.sousa@email.com.br,00Q4P000010ORaQUAW,2020-04-06 20:18:46,Direto,Comprador,Cliente Direto
emily.gomes@email.com.br,00Q4P000010OUhzUAG,2020-04-08 17:35:04,Direto,Comprador,Cliente Direto
victor.azevedo@email.com.br,00Q4P000010OVrvUAG,2020-04-09 14:15:33,Indireto,Corretor,Imobiliária Pequena
bruna.souza@email.com.br,00Q4P000010OWceUAG,2020-04-09 19:06:47,Direto,Comprador,Cliente Direto
maria.ferreira@email.com.br,00Q4P000010OldEUAS,2020-04-16 12:14:55,Indireto,Corretor,Imobiliária Pequena
miguel.goncalves@email.com.br,00Q4P000010Om1kUAC,2020-04-16 14:00:53,Direto,Comprador,Cliente Direto
igor.goncalves@email.com.br,00Q4P000010OmTiUAK,2020-04-16 16:03:19,Indireto,Corretor,Corretor Autônomo
luana.cunha@email.com.br,00Q4P000010OonkUAC,2020-04-17 14:11:30,Direto,Comprador,Cliente Direto
anna.araujo@email.com.br,00Q4P000010OpGDUA0,2020-04-17 16:34:12,Direto,Comprador,Cliente Direto
carolina.almeida@email.com.br,00Q4P000010OqQEUA0,2020-04-18 9:03:31,Direto,Comprador,Cliente Direto
emilly.castro@email.com.br,00Q4P000010Ou22UAC,2020-04-20 14:40:05,Direto,Comprador,Cliente Direto
luiza.araujo@email.com.br,00Q4P000010OwCWUA0,2020-04-21 1:52:35,Direto,Comprador,Cliente Direto
lavinia.correia@email.com.br,00Q4P000010OwLEUA0,2020-04-21 8:39:18,Direto,Comprador,Cliente Direto
joão.barbosa@email.com.br,00Q4P000010OwlgUAC,2020-04-21 12:18:51,Direto,Comprador,Cliente Direto
andré.melo@email.com.br,00Q4P000010P2xRUAS,2020-04-23 11:17:47,Direto,Comprador,Cliente Direto
larissa.castro@email.com.br,00Q4P000010P4fAUAS,2020-04-23 19:14:34,Direto,Comprador,Cliente Direto
leila.pereira@email.com.br,00Q4P000010PGIKUA4,2020-04-28 16:44:19,Direto,Comprador,Cliente Direto
isabella.sousa@email.com.br,10941,2019-10-03 8:48:51,Indireto,Corretor,Imobiliária Pequena
brenda.cardoso@email.com.br,11443,2019-10-09 10:37:59,Indireto,Corretor,Permuta Imobiliária
nicole.carvalho@email.com.br,11527,2019-10-10 0:50:21,Direto,Comprador,Cliente Direto
eduarda.goncalves@email.com.br,12374,2019-10-18 10:38:24,Indireto,Corretor,Imobiliária Pequena
bruno.castro@email.com.br,12489,2019-10-20 19:17:28,Direto,Comprador,Cliente Direto
rebeca.carvalho@email.com.br,12836,2019-10-23 8:35:23,Direto,Comprador,Cliente Direto
maria.carvalho@email.com.br,12947,2019-10-23 16:45:22,Direto,Comprador,Cliente Direto
giovana.cavalcanti@email.com.br,13075,2019-10-24 15:39:10,Indireto,Corretor,Corretor Autônomo
vitoria.correia@email.com.br,1323,2019-02-11 20:27:24,Direto,Comprador,Cliente Direto
giovana.costa@email.com.br,13647,2019-10-30 13:27:38,Direto,Comprador,Cliente Direto
isabella.silva@email.com.br,13713,2019-10-30 18:45:38,Direto,Comprador,Cliente Direto
ágatha.melo@email.com.br,14030,2019-11-02 10:15:29,Direto,Comprador,Cliente Direto
kauan.araujo@email.com.br,14305,2019-11-04 16:32:14,Direto,Comprador,Cliente Direto
evelyn.barros@email.com.br,14351,2019-11-04 23:34:48,Direto,Comprador,Cliente Direto
julia.dias@email.com.br,15430,2019-11-13 11:20:40,Direto,Comprador,Cliente Direto
erick.ribeiro@email.com.br,15524,2019-11-13 21:20:28,Direto,Comprador,Cliente Direto
sofia.alves@email.com.br,15639,2019-11-14 20:00:31,Direto,Comprador,Cliente Direto
larissa.araujo@email.com.br,15647,2019-11-14 21:10:08,Direto,Comprador,Cliente Direto
emily.souza@email.com.br,15853,2019-11-16 22:09:18,Direto,Comprador,Cliente Direto
clara.dias@email.com.br,15976,2019-11-18 0:08:59,Direto,Comprador,Cliente Direto
clara.rodrigues@email.com.br,16177,2019-11-18 22:32:58,Direto,Comprador,Cliente Direto
vitoria.oliveira@email.com.br,16359,2019-11-19 16:13:17,Direto,Comprador,Cliente Direto
nicole.barbosa@email.com.br,16430,2019-11-19 22:54:44,Direto,Comprador,Cliente Direto
alex.sousa@email.com.br,16534,2019-11-20 21:37:45,Direto,Comprador,Cliente Direto
fernanda.ribeiro@email.com.br,16638,2019-11-21 15:46:14,Direto,Comprador,Cliente Direto
danilo.cunha@email.com.br,16686,2019-11-21 17:44:24,Direto,Comprador,Cliente Direto
larissa.pereira@email.com.br,16736,2019-11-22 7:17:08,Direto,Comprador,Cliente Direto
ryan.costa@email.com.br,16880,2019-11-23 4:33:15,Direto,Comprador,Cliente Direto
evelyn.carvalho@email.com.br,17125,2019-11-25 14:15:16,Indireto,Corretor,Corretor Autônomo
bruna.alves@email.com.br,17253,2019-11-25 22:19:00,Direto,Comprador,Cliente Direto
sarah.pinto@email.com.br,17627,2019-11-27 17:15:08,Direto,Comprador,Cliente Direto
vitor.carvalho@email.com.br,17699,2019-11-27 23:08:19,Direto,Comprador,Cliente Direto
julian.ribeiro@email.com.br,17754,2019-11-28 9:46:43,Indireto,Corretor,Corretor Autônomo
ana.silva@email.com.br,17772,2019-11-28 11:38:46,Direto,Comprador,Cliente Direto
erick.costa@email.com.br,18176,2019-12-01 23:18:30,Direto,Comprador,Cliente Direto
anna.ferreira@email.com.br,18291,2019-12-02 19:29:37,Direto,Comprador,Cliente Direto
julian.cavalcanti@email.com.br,18699,2019-12-05 0:38:08,Direto,Comprador,Cliente Direto
beatriz.silva@email.com.br,18914,2019-12-06 1:20:38,Direto,Comprador,Cliente Direto
eduarda.dias@email.com.br,19468,2019-12-09 9:01:30,Direto,Comprador,Cliente Direto
luis.carvalho@email.com.br,19482,2019-12-09 10:26:24,Direto,Comprador,Cliente Direto
lucas.cunha@email.com.br,19587,2019-12-09 20:07:31,Direto,Comprador,Cliente Direto
fábio.gomes@email.com.br,19602,2019-12-09 21:36:53,Direto,Comprador,Cliente Direto
maria.oliveira@email.com.br,19706,2019-12-10 11:41:13,Direto,Comprador,Cliente Direto
camila.cavalcanti@email.com.br,19716,2019-12-10 12:29:18,Indireto,Corretor,Imobiliária Pequena
maria.costa@email.com.br,20166,2019-12-11 16:35:23,Direto,Comprador,Cliente Direto
laura.correia@email.com.br,21258,2019-12-16 16:21:15,Indireto,Corretor,Corretor Autônomo
rebeca.ribeiro@email.com.br,21343,2019-12-16 21:47:02,Direto,Comprador,Cliente Direto
lavinia.araujo@email.com.br,2274,2019-04-27 11:40:56,Direto,Comprador,Cliente Direto
anna.azevedo@email.com.br,2744,2019-04-30 18:47:07,Direto,Comprador,Cliente Direto
leonor.pinto@email.com.br,3355,2019-05-08 17:24:16,Indireto,Corretor,Corretor Autônomo
vitoria.costa@email.com.br,3590,2019-05-14 12:10:04,Indireto,Corretor,Corretor Autônomo
amanda.pinto@email.com.br,4060,2019-05-27 9:53:51,Direto,Comprador,Cliente Direto
nicole.azevedo@email.com.br,5068,2019-06-14 10:57:03,Direto,Comprador,Cliente Direto
julian.cunha@email.com.br,5651,2019-07-01 14:00:28,Direto,Comprador,Cliente Direto
davi.silva@email.com.br,5710,2019-07-02 16:45:38,Direto,Comprador,Cliente Direto
laura.barros@email.com.br,5770,2019-07-04 9:42:09,Indireto,Corretor,Imobiliária Pequena
joão.araujo@email.com.br,5959,2019-07-06 11:59:40,Direto,Comprador,Cliente Direto
larissa.costa@email.com.br,5977,2019-07-08 8:26:05,Direto,Comprador,Cliente Direto
josé.rocha@email.com.br,5985,2019-07-08 8:44:11,Direto,Comprador,Cliente Direto
giovana.araujo@email.com.br,6181,2019-07-11 9:33:47,Direto,Comprador,Cliente Direto
bruna.ribeiro@email.com.br,621,2018-11-29 10:39:00,Direto,Comprador,Cliente Direto
vitoria.gomes@email.com.br,631,2018-11-29 11:35:48,Direto,Comprador,Cliente Direto
alex.azevedo@email.com.br,6360,2019-07-13 12:01:47,Direto,Comprador,Cliente Direto
matilde.correia@email.com.br,7149,2019-07-29 14:57:14,Direto,Comprador,Cliente Direto
gabrielly.castro@email.com.br,716,2018-12-10 8:32:06,Indireto,Corretor,Imobiliária Pequena
beatriz.ribeiro@email.com.br,7506,2019-08-08 14:28:15,Indireto,Corretor,Permuta Corretores
giovanna.gomes@email.com.br,7605,2019-08-12 13:26:31,Direto,Comprador,Cliente Direto
livia.carvalho@email.com.br,8055,2019-08-22 16:47:37,Direto,Comprador,Cliente Direto
carolina.dias@email.com.br,8323,2019-08-28 15:48:11,Indireto,Corretor,Imobiliária Pequena
vinícius.barros@email.com.br,8951,2019-09-07 20:43:54,Direto,Comprador,Permuta Direto
julia.dias@email.com.br,9527,2019-09-17 10:00:51,Indireto,Corretor,Corretor Autônomo
bruna.castro@email.com.br,9540,2019-09-17 11:53:10,Indireto,Corretor,Permuta Imobiliária
rafaela.castro@email.com.br,9839,2019-09-20 0:16:50,Direto,Comprador,Cliente Direto
giovana.castro@email.com.br,00Q4P00000wkqvMUAQ,2019-12-17 22:02:10,Direto,Comprador,Cliente Direto
larissa.alves@email.com.br,00Q4P00000wl0G8UAI,2020-01-02 12:05:17,Indireto,Corretor,Corretor Autônomo
beatriz.almeida@email.com.br,00Q4P00000wl2XXUAY,2020-01-03 22:49:49,Direto,Comprador,Cliente Direto
luís.goncalves@email.com.br,00Q4P00000wl47UUAQ,2020-01-06 14:22:13,Direto,Comprador,Cliente Direto
bianca.rocha@email.com.br,00Q4P00000wl4GwUAI,2020-01-06 15:38:51,Indireto,Corretor,Imobiliária Pequena
diogo.alves@email.com.br,00Q4P00000wl59HUAQ,2020-01-06 18:08:23,Direto,Comprador,Cliente Direto
letícia.souza@email.com.br,00Q4P00000wl6nQUAQ,2020-01-07 17:15:29,Indireto,Corretor,Corretor Autônomo
luiza.martins@email.com.br,00Q4P00000wl75PUAQ,2020-01-07 21:43:30,Direto,Comprador,Cliente Direto
nicole.goncalves@email.com.br,00Q4P00000wl7igUAA,2020-01-08 12:12:25,Direto,Comprador,Cliente Direto
thaís.pereira@email.com.br,00Q4P00000wlGknUAE,2020-01-09 11:01:48,Direto,Comprador,Cliente Direto
lavinia.goncalves@email.com.br,00Q4P00000wlHVAUA2,2020-01-09 16:51:44,Direto,Comprador,Cliente Direto
evelyn.costa@email.com.br,00Q4P00000wlP9IUAU,2020-01-11 20:46:40,Direto,Comprador,Cliente Direto
luana.souza@email.com.br,00Q4P00000wlPGTUA2,2020-01-12 6:15:55,Direto,Comprador,Cliente Direto
vinicius.carvalho@email.com.br,00Q4P00000wlPkdUAE,2020-01-13 2:01:46,Direto,Comprador,Cliente Direto
júlia.gomes@email.com.br,00Q4P00000wlQyYUAU,2020-01-13 18:15:12,Direto,Comprador,Cliente Direto
gabrielle.almeida@email.com.br,00Q4P00000wlSNYUA2,2020-01-14 20:15:53,Direto,Comprador,Cliente Direto
gabriela.castro@email.com.br,00Q4P00000wlSPoUAM,2020-01-14 20:50:36,Indireto,Corretor,Corretor Autônomo
beatrice.melo@email.com.br,00Q4P00000wlTvQUAU,2020-01-15 16:15:17,Direto,Comprador,Cliente Direto
guilherme.santos@email.com.br,00Q4P00000wlUkMUAU,2020-01-15 23:12:52,Direto,Comprador,Cliente Direto
isabela.silva@email.com.br,00Q4P00000wlYgDUAU,2020-01-17 22:59:22,Direto,Comprador,Cliente Direto
emilly.castro@email.com.br,00Q4P00000wlbHpUAI,2020-01-18 19:35:52,Direto,Comprador,Cliente Direto
isabelle.azevedo@email.com.br,00Q4P00000wlbKUUAY,2020-01-18 21:20:37,Direto,Comprador,Cliente Direto
isabela.correia@email.com.br,00Q4P00000wlbphUAA,2020-01-19 19:01:48,Direto,Comprador,Cliente Direto
caio.pereira@email.com.br,00Q4P00000wlcCWUAY,2020-01-20 10:14:41,Indireto,Corretor,Corretor Autônomo
martim.dias@email.com.br,00Q4P00000wlkTHUAY,2020-01-22 19:22:20,Indireto,Corretor,Corretor Autônomo
marcos.almeida@email.com.br,00Q4P00000wlpq6UAA,2020-01-25 14:06:09,Indireto,Corretor,Corretor Autônomo
joão.ribeiro@email.com.br,00Q4P00000wluFFUAY,2020-01-28 10:37:48,Indireto,Corretor,Corretor Autônomo
ryan.rocha@email.com.br,00Q4P00000wlwxsUAA,2020-01-29 14:45:44,Indireto,Corretor,Imobiliária Grande
sofia.alves@email.com.br,00Q4P000010MMAfUAO,2020-01-30 5:40:06,Direto,Comprador,Cliente Direto
manuela.azevedo@email.com.br,00Q4P000010MMNjUAO,2020-01-30 10:45:10,Indireto,Corretor,Imobiliária Pequena
alex.rodrigues@email.com.br,00Q4P000010MMc0UAG,2020-01-30 12:31:10,Indireto,Corretor,Corretor Autônomo
melissa.gomes@email.com.br,00Q4P000010MNr6UAG,2020-01-31 6:28:01,Direto,Comprador,Cliente Direto
kauê.martins@email.com.br,00Q4P000010MOs0UAG,2020-01-31 12:07:45,Direto,Comprador,Cliente Direto
danilo.santos@email.com.br,00Q4P000010MP9fUAG,2020-01-31 13:55:58,Direto,Comprador,Cliente Direto
vitória.gomes@email.com.br,00Q4P000010MPedUAG,2020-01-31 17:38:07,Indireto,Corretor,Imobiliária Pequena
giovanna.carvalho@email.com.br,00Q4P000010MQwRUAW,2020-02-01 20:09:23,Direto,Comprador,Cliente Direto
thaís.fernandes@email.com.br,00Q4P000010MS8iUAG,2020-02-02 19:30:05,Direto,Comprador,Cliente Direto
thiago.castro@email.com.br,00Q4P000010MSupUAG,2020-02-03 13:03:51,Direto,Comprador,Cliente Direto
carolina.lima@email.com.br,00Q4P000010MSyDUAW,2020-02-03 13:27:16,Direto,Comprador,Cliente Direto
nicolash.barbosa@email.com.br,00Q4P000010MTgDUAW,2020-02-03 18:09:59,Indireto,Corretor,Corretor Autônomo
nicolas.fernandes@email.com.br,00Q4P000010MYFtUAO,2020-02-06 14:10:53,Direto,Comprador,Cliente Direto
leonor.araujo@email.com.br,00Q4P000010MYSJUA4,2020-02-06 15:22:19,Indireto,Corretor,Corretor Autônomo
felipe.dias@email.com.br,00Q4P000010MaqhUAC,2020-02-07 15:41:37,Direto,Comprador,Cliente Direto
beatriz.alves@email.com.br,00Q4P000010MavSUAS,2020-02-07 16:00:38,Direto,Comprador,Cliente Direto
vitór.oliveira@email.com.br,00Q4P000010MbSsUAK,2020-02-07 22:04:07,Direto,Comprador,Cliente Direto
kai.correia@email.com.br,00Q4P000010MdppUAC,2020-02-10 12:34:10,Direto,Comprador,Cliente Direto
diogo.pinto@email.com.br,00Q4P000010Me9aUAC,2020-02-10 15:07:52,Direto,Comprador,Cliente Direto
mateus.sousa@email.com.br,00Q4P000010Mf0BUAS,2020-02-10 23:00:02,Direto,Comprador,Cliente Direto
isabelle.fernandes@email.com.br,00Q4P000010MfW7UAK,2020-02-11 11:57:55,Direto,Comprador,Cliente Direto
isabella.ribeiro@email.com.br,00Q4P000010MfbHUAS,2020-02-11 12:36:15,Direto,Comprador,Cliente Direto
julia.sousa@email.com.br,00Q4P000010MgJJUA0,2020-02-11 17:12:18,Direto,Comprador,Cliente Direto
sophia.pereira@email.com.br,00Q4P000010Mi5gUAC,2020-02-12 17:23:06,Direto,Comprador,Cliente Direto
luana.correia@email.com.br,00Q4P000010MikhUAC,2020-02-12 23:31:05,Indireto,Corretor,Corretor Autônomo
letícia.almeida@email.com.br,00Q4P000010MioKUAS,2020-02-13 1:03:50,Direto,Comprador,Cliente Direto
nicole.souza@email.com.br,00Q4P000010MjC7UAK,2020-02-13 9:47:36,Direto,Comprador,Cliente Direto
gabriel.melo@email.com.br,00Q4P000010MkQ5UAK,2020-02-13 12:56:06,Direto,Comprador,Cliente Direto
joao.souza@email.com.br,00Q4P000010MkZWUA0,2020-02-13 13:54:04,Indireto,Corretor,Corretor Autônomo
melissa.barbosa@email.com.br,00Q4P000010MlD1UAK,2020-02-13 17:04:42,Indireto,Corretor,Corretor Autônomo
victor.gomes@email.com.br,00Q4P000010MleyUAC,2020-02-13 20:12:59,Direto,Comprador,Cliente Direto
eduarda.goncalves@email.com.br,00Q4P000010MlkDUAS,2020-02-13 21:12:03,Direto,Comprador,Cliente Direto
josé.pinto@email.com.br,00Q4P000010Mm8PUAS,2020-02-14 10:08:32,Direto,Comprador,Cliente Direto
eduardo.almeida@email.com.br,00Q4P000010MmsXUAS,2020-02-14 16:05:54,Direto,Comprador,Cliente Direto
victor.rocha@email.com.br,00Q4P000010Mo9hUAC,2020-02-14 21:35:12,Direto,Comprador,Cliente Direto
samuel.goncalves@email.com.br,00Q4P000010MopOUAS,2020-02-15 21:37:13,Direto,Comprador,Cliente Direto
vitoria.souza@email.com.br,00Q4P000010MpLtUAK,2020-02-16 20:37:24,Direto,Comprador,Cliente Direto
gustavo.cardoso@email.com.br,00Q4P000010MpSLUA0,2020-02-16 22:32:50,Direto,Comprador,Cliente Direto
nicole.pereira@email.com.br,00Q4P000010MppFUAS,2020-02-17 10:53:40,Direto,Comprador,Cliente Direto
letícia.cardoso@email.com.br,00Q4P000010MtGJUA0,2020-02-18 14:19:01,Direto,Comprador,Cliente Direto
rebeca.pereira@email.com.br,00Q4P000010MuMCUA0,2020-02-19 7:56:30,Direto,Comprador,Cliente Direto
guilherme.melo@email.com.br,00Q4P000010MvPaUAK,2020-02-19 17:07:57,Direto,Comprador,Cliente Direto
bianca.barbosa@email.com.br,00Q4P000010MwSuUAK,2020-02-20 1:30:55,Direto,Comprador,Cliente Direto
igor.goncalves@email.com.br,00Q4P000010MwWIUA0,2020-02-20 6:05:11,Direto,Comprador,Cliente Direto
danilo.azevedo@email.com.br,00Q4P000010N15KUAS,2020-02-21 18:11:52,Direto,Comprador,Cliente Direto
camila.azevedo@email.com.br,00Q4P000010N26DUAS,2020-02-22 20:42:39,Direto,Comprador,Cliente Direto
matilde.souza@email.com.br,00Q4P000010NEc5UAG,2020-02-28 18:37:26,Direto,Comprador,Cliente Direto
laura.carvalho@email.com.br,00Q4P000010NF5MUAW,2020-02-29 12:25:41,Indireto,Corretor,Corretor Autônomo
julian.pereira@email.com.br,00Q4P000010NFhkUAG,2020-03-01 15:32:25,Direto,Comprador,Cliente Direto
isabela.cunha@email.com.br,00Q4P000010NGGBUA4,2020-03-02 10:43:38,Direto,Comprador,Cliente Direto
leila.cardoso@email.com.br,00Q4P000010NJqZUAW,2020-03-03 8:46:15,Indireto,Corretor,Corretor Autônomo
gabriel.alves@email.com.br,00Q4P000010NJv9UAG,2020-03-03 9:31:13,Direto,Comprador,Cliente Direto
yasmin.pinto@email.com.br,00Q4P000010NMK2UAO,2020-03-04 9:11:27,Direto,Comprador,Cliente Direto
otávio.goncalves@email.com.br,00Q4P000010NO9gUAG,2020-03-05 0:58:43,Direto,Comprador,Cliente Direto
marina.azevedo@email.com.br,00Q4P000010NOjjUAG,2020-03-05 12:44:32,Direto,Comprador,Cliente Direto
clara.pinto@email.com.br,00Q4P000010NOrxUAG,2020-03-05 13:55:42,Direto,Comprador,Cliente Direto
isabela.ribeiro@email.com.br,00Q4P000010NQ3GUAW,2020-03-06 6:47:01,Direto,Comprador,Cliente Direto
bianca.carvalho@email.com.br,00Q4P000010NQuUUAW,2020-03-06 14:19:08,Indireto,Corretor,Corretor Autônomo
